,candidate,date,pct_trend_adjusted,state,cycle,party,pct_estimate,hi,lo
22172,Harris,2024-10-03,,Montana,2024,DEM,38.8959,41.2189425,36.54348
22173,Trump,2024-10-02,,Montana,2024,REP,55.47285,57.7595625,53.116487500000005
22174,Harris,2024-10-02,,Montana,2024,DEM,39.039,41.4440975,36.5171925
22175,Trump,2024-10-01,,Montana,2024,REP,55.60955,57.9249275,53.3074725
22176,Harris,2024-10-01,,Montana,2024,DEM,38.98955,41.33859,36.85385
22177,Trump,2024-09-30,,Montana,2024,REP,55.90645,58.534395,53.1062525
22178,Harris,2024-09-30,,Montana,2024,DEM,38.75275,41.34501,35.9957475
22179,Trump,2024-09-29,,Montana,2024,REP,55.85455,58.538445,52.9699825
22180,Harris,2024-09-29,,Montana,2024,DEM,38.91855,41.61853249999999,36.226045000000006
22181,Trump,2024-09-28,,Montana,2024,REP,55.83275,58.540415,53.267085
22182,Harris,2024-09-28,,Montana,2024,DEM,38.81645,41.4931075,36.147605
22183,Trump,2024-09-27,,Montana,2024,REP,55.8866,58.61221,53.27798000000001
22184,Harris,2024-09-27,,Montana,2024,DEM,38.87245,41.60968749999999,36.256255
22185,Trump,2024-09-26,,Montana,2024,REP,55.8525,58.5589825,53.2117625
22186,Harris,2024-09-26,,Montana,2024,DEM,38.98605,41.64526,36.313750000000006
22187,Trump,2024-09-25,,Montana,2024,REP,56.0249,58.6416825,53.37896
22188,Harris,2024-09-25,,Montana,2024,DEM,38.72335,41.21382249999999,36.085365
22189,Trump,2024-09-24,,Montana,2024,REP,56.01615,58.6611375,53.423735
22190,Harris,2024-09-24,,Montana,2024,DEM,38.5782,41.26795499999999,35.891685
22191,Trump,2024-09-23,,Montana,2024,REP,55.8475,58.5752375,53.2842925
22192,Harris,2024-09-23,,Montana,2024,DEM,38.54945,41.1695375,35.884767499999995
22193,Trump,2024-10-06,,National,2024,REP,45.8739,46.822715,45.0239625
22194,Harris,2024-10-06,,National,2024,DEM,48.4493,49.4599475,47.4533375
22195,Trump,2024-10-05,,National,2024,REP,45.92335,46.75325,45.040017500000005
22196,Harris,2024-10-05,,National,2024,DEM,48.444100000000006,49.353205,47.5346225
22197,Trump,2024-10-04,,National,2024,REP,45.91605,46.7749075,45.1061775
22198,Harris,2024-10-04,,National,2024,DEM,48.43655,49.3525775,47.52784750000001
22199,Trump,2024-10-03,,National,2024,REP,45.8356,46.693375,45.008445
22200,Harris,2024-10-03,,National,2024,DEM,48.5029,49.3999175,47.5557675
22201,Trump,2024-10-02,,National,2024,REP,45.77035,46.6567275,44.9303575
22202,Harris,2024-10-02,,National,2024,DEM,48.568650000000005,49.4956,47.687195
22203,Trump,2024-10-01,,National,2024,REP,45.91465,46.8107275,45.02739
22204,Harris,2024-10-01,,National,2024,DEM,48.55475,49.478455,47.6003425
22205,Trump,2024-09-30,,National,2024,REP,45.7158,46.590655,44.842105
22206,Harris,2024-09-30,,National,2024,DEM,48.466,49.4163075,47.4922925
22207,Trump,2024-09-29,,National,2024,REP,45.70655,46.5891825,44.7747875
22208,Harris,2024-09-29,,National,2024,DEM,48.5152,49.5242475,47.569765
22209,Trump,2024-09-28,,National,2024,REP,45.7044,46.653225,44.818145
22210,Harris,2024-09-28,,National,2024,DEM,48.5454,49.5066275,47.57374
22211,Trump,2024-09-27,,National,2024,REP,45.73125,46.595745,44.89368
22212,Harris,2024-09-27,,National,2024,DEM,48.57315,49.5101,47.662265000000005
22213,Trump,2024-09-26,,National,2024,REP,45.7225,46.6117325,44.82916000000001
22214,Harris,2024-09-26,,National,2024,DEM,48.6467,49.51386999999999,47.7257575
22215,Trump,2024-09-25,,National,2024,REP,45.82955,46.6691425,44.965685
22216,Harris,2024-09-25,,National,2024,DEM,48.38515,49.3506425,47.4019125
22217,Trump,2024-09-24,,National,2024,REP,45.81285,46.70665,44.9212
22218,Harris,2024-09-24,,National,2024,DEM,48.26175,49.2181275,47.322657500000005
22219,Trump,2024-09-23,,National,2024,REP,45.61245,46.5383525,44.74487
22220,Harris,2024-09-23,,National,2024,DEM,48.3224,49.3283375,47.237245
22221,Trump,2024-09-22,,National,2024,REP,45.549,46.4075125,44.63768
22222,Harris,2024-09-22,,National,2024,DEM,48.44885,49.42634,47.441095
22223,Trump,2024-09-21,,National,2024,REP,45.58,46.4781475,44.69463
22224,Harris,2024-09-21,,National,2024,DEM,48.3485,49.3776925,47.336202500000006
22225,Trump,2024-09-20,,National,2024,REP,45.55855,46.4529575,44.667385
22226,Harris,2024-09-20,,National,2024,DEM,48.3639,49.3281125,47.38895500000001
22227,Trump,2024-09-19,,National,2024,REP,45.5337,46.3490875,44.7299525
22228,Harris,2024-09-19,,National,2024,DEM,48.38535,49.2723175,47.421447500000006
22229,Trump,2024-09-18,,National,2024,REP,45.215,46.1082275,44.312375
22230,Harris,2024-09-18,,National,2024,DEM,48.529300000000006,49.4648025,47.562445
22231,Trump,2024-09-17,,National,2024,REP,45.3244,46.2423425,44.417765
22232,Harris,2024-09-17,,National,2024,DEM,48.26065,49.199415,47.27444500000001
22233,Trump,2024-09-16,,National,2024,REP,45.343,46.30081500000001,44.3837225
22234,Harris,2024-09-16,,National,2024,DEM,48.09075,49.112545,47.09219
22235,Trump,2024-09-15,,National,2024,REP,45.432950000000005,46.2878075,44.4741675
22236,Harris,2024-09-15,,National,2024,DEM,48.06795,48.9430775,47.086605
22237,Trump,2024-09-14,,National,2024,REP,45.3984,46.254755,44.5222925
22238,Harris,2024-09-14,,National,2024,DEM,48.0149,48.9163,47.11805
22239,Trump,2024-09-13,,National,2024,REP,45.3775,46.18719,44.5200375
22240,Harris,2024-09-13,,National,2024,DEM,48.1752,49.040155000000006,47.1917725
22241,Trump,2024-09-12,,National,2024,REP,45.60935,46.479025,44.742435
22242,Harris,2024-09-12,,National,2024,DEM,48.22295,49.108915,47.3368925
22243,Trump,2024-09-11,,National,2024,REP,45.7001,46.6015075,44.785785
22244,Harris,2024-09-11,,National,2024,DEM,48.06955,49.03111,47.1344925
22245,Trump,2024-09-10,,National,2024,REP,45.7701,46.6794525,44.855865
22246,Harris,2024-09-10,,National,2024,DEM,48.23005,49.2441075,47.244255
22247,Trump,2024-09-09,,National,2024,REP,45.6587,46.6011225,44.6794725
22248,Harris,2024-09-09,,National,2024,DEM,48.24295,49.278365,47.2341125
22249,Trump,2024-09-08,,National,2024,REP,45.5127,46.453835000000005,44.5665625
22250,Harris,2024-09-08,,National,2024,DEM,48.09235,49.0911425,47.11532
22251,Trump,2024-09-07,,National,2024,REP,45.1699,46.16093,44.205415
22252,Harris,2024-09-07,,National,2024,DEM,48.16075,49.17237,47.111497500000006
22253,Trump,2024-09-06,,National,2024,REP,45.18415,46.077315,44.2648575
22254,Harris,2024-09-06,,National,2024,DEM,48.1767,49.18456749999999,47.22764
22255,Trump,2024-09-05,,National,2024,REP,44.96125,45.9089,44.0066675
22256,Harris,2024-09-05,,National,2024,DEM,47.9941,49.0045675,46.9478225
22257,Trump,2024-09-04,,National,2024,REP,44.76575,45.699672500000005,43.8569325
22258,Harris,2024-09-04,,National,2024,DEM,47.773,48.8103325,46.70898
22259,Trump,2024-09-03,,National,2024,REP,44.7055,45.6722825,43.804925
22260,Harris,2024-09-03,,National,2024,DEM,47.7507,48.76876,46.7387675
22261,Trump,2024-09-02,,National,2024,REP,44.70575,45.6410575,43.8148375
22262,Harris,2024-09-02,,National,2024,DEM,47.76475,48.8615725,46.7204875
22263,Trump,2024-09-01,,National,2024,REP,44.7383,45.6384875,43.85946499999999
22264,Harris,2024-09-01,,National,2024,DEM,47.8288,48.86541,46.7749975
22265,Trump,2024-08-31,,National,2024,REP,44.64795,45.56291,43.77553999999999
22266,Harris,2024-08-31,,National,2024,DEM,47.824250000000006,48.817715,46.85227
22267,Trump,2024-08-30,,National,2024,REP,44.5645,45.466535,43.7247675
22268,Harris,2024-08-30,,National,2024,DEM,47.73955,48.78650999999999,46.7791325
22269,Trump,2024-08-29,,National,2024,REP,44.31815,45.26541,43.45878999999999
22270,Harris,2024-08-29,,National,2024,DEM,47.67195,48.75124,46.7190175
22271,Trump,2024-08-28,,National,2024,REP,43.8483,44.7526125,42.99303999999999
22272,Harris,2024-08-28,,National,2024,DEM,47.329,48.342705,46.29065000000001
22273,Trump,2024-08-27,,National,2024,REP,43.81825,44.6474675,42.90048
22274,Harris,2024-08-27,,National,2024,DEM,47.16775,48.214015,46.1938175
22275,Trump,2024-08-26,,National,2024,REP,43.8087,44.73451,42.860017500000005
22276,Harris,2024-08-26,,National,2024,DEM,47.1961,48.263615,46.1763
22277,Trump,2024-08-25,,National,2024,REP,43.71785,44.7289075,42.723155
22278,Harris,2024-08-25,,National,2024,DEM,47.06915,48.1601425,45.96387250000001
22279,Trump,2024-08-24,,National,2024,REP,43.7503,44.7112525,42.77798
22280,Harris,2024-08-24,,National,2024,DEM,47.18285,48.30946749999999,46.0103625
22281,Kennedy,2024-08-23,,National,2024,IND,4.61337,5.45531525,3.712375250000001
22282,Trump,2024-08-23,,National,2024,REP,43.5972,44.520605,42.722635
22283,Harris,2024-08-23,,National,2024,DEM,47.25155,48.2316725,46.1894525
22284,Kennedy,2024-08-22,,National,2024,IND,4.72215,5.5891425,3.838125
22285,Trump,2024-08-22,,National,2024,REP,43.5586,44.44543,42.631375
22286,Harris,2024-08-22,,National,2024,DEM,47.1866,48.168155000000006,46.1415825
22287,Kennedy,2024-08-21,,National,2024,IND,4.729065,5.6489695,3.8219585
22288,Trump,2024-08-21,,National,2024,REP,43.72205,44.6157775,42.81378
22289,Harris,2024-08-21,,National,2024,DEM,46.97835,48.09486,45.940235
22290,Kennedy,2024-08-20,,National,2024,IND,4.854475000000001,5.699068,3.951473500000001
22291,Trump,2024-08-20,,National,2024,REP,43.83505,44.69922,42.91809
22292,Harris,2024-08-20,,National,2024,DEM,46.63975000000001,47.6748025,45.6111475
22293,Kennedy,2024-08-19,,National,2024,IND,4.869655,5.700148749999999,4.0237355
22294,Trump,2024-08-19,,National,2024,REP,43.82195,44.664257500000005,42.9402825
22295,Harris,2024-08-19,,National,2024,DEM,46.6964,47.7348325,45.65967
22296,Kennedy,2024-08-18,,National,2024,IND,5.002575,5.94496825,4.101297
22297,Trump,2024-08-18,,National,2024,REP,43.803,44.7322425,42.91909750000001
22298,Harris,2024-08-18,,National,2024,DEM,46.441950000000006,47.51316,45.41537
22299,Kennedy,2024-08-17,,National,2024,IND,5.09408,5.995600749999999,4.16863525
22300,Trump,2024-08-17,,National,2024,REP,43.69225,44.6257525,42.7535175
22301,Harris,2024-08-17,,National,2024,DEM,46.24205,47.30121,45.2552575
22302,Kennedy,2024-08-16,,National,2024,IND,5.121180000000001,5.964758999999999,4.23344425
22303,Trump,2024-08-16,,National,2024,REP,43.6663,44.610125,42.7851125
22304,Harris,2024-08-16,,National,2024,DEM,46.2652,47.2525675,45.305737500000006
22305,Kennedy,2024-08-15,,National,2024,IND,5.169205,6.052194249999999,4.3273165
22306,Trump,2024-08-15,,National,2024,REP,43.45145,44.33591249999999,42.54911249999999
22307,Harris,2024-08-15,,National,2024,DEM,46.3387,47.3873125,45.3208625
22308,Kennedy,2024-08-14,,National,2024,IND,5.01574,5.96945225,4.054939
22309,Trump,2024-08-14,,National,2024,REP,43.5617,44.509085,42.6022275
22310,Harris,2024-08-14,,National,2024,DEM,46.161100000000005,47.3176,45.11033749999999
22311,Kennedy,2024-08-13,,National,2024,IND,4.937939999999999,5.930758249999999,3.86341
22312,Trump,2024-08-13,,National,2024,REP,43.386,44.4326075,42.31694
22313,Harris,2024-08-13,,National,2024,DEM,46.09995,47.1937425,44.94397
22314,Kennedy,2024-08-12,,National,2024,IND,4.91864,5.97789775,3.86878425
22315,Trump,2024-08-12,,National,2024,REP,43.29315,44.273125,42.2816575
22316,Harris,2024-08-12,,National,2024,DEM,46.0636,47.21614749999999,44.956590000000006
22317,Kennedy,2024-08-11,,National,2024,IND,5.135954999999999,6.297873,3.96593625
22318,Trump,2024-08-11,,National,2024,REP,43.4492,44.4971,42.42838750000001
22319,Harris,2024-08-11,,National,2024,DEM,45.7217,46.913325,44.6636325
22320,Kennedy,2024-08-10,,National,2024,IND,5.10403,6.183282749999999,4.02988675
22321,Trump,2024-08-10,,National,2024,REP,43.4459,44.514625,42.39640000000001
22322,Harris,2024-08-10,,National,2024,DEM,45.73955,46.8513925,44.6369675
22323,Kennedy,2024-08-09,,National,2024,IND,5.111325,6.131687999999997,4.003093499999999
22324,Trump,2024-08-09,,National,2024,REP,43.43625,44.5180675,42.2735775
22325,Harris,2024-08-09,,National,2024,DEM,45.46235,46.556405,44.39239500000001
22326,Kennedy,2024-08-08,,National,2024,IND,5.223995,6.280946499999999,4.1641645
22327,Trump,2024-08-08,,National,2024,REP,43.3146,44.400475,42.2041
22328,Harris,2024-08-08,,National,2024,DEM,45.4498,46.5951125,44.3175875
22329,Kennedy,2024-08-07,,National,2024,IND,5.33767,6.423144999999998,4.1956162500000005
22330,Trump,2024-08-07,,National,2024,REP,43.4084,44.48921,42.3595875
22331,Harris,2024-08-07,,National,2024,DEM,45.2648,46.4696775,44.14572
22332,Kennedy,2024-08-06,,National,2024,IND,5.400855,6.45202575,4.3035525
22333,Trump,2024-08-06,,National,2024,REP,43.35865,44.43384,42.3309775
22334,Harris,2024-08-06,,National,2024,DEM,45.0984,46.2584275,44.0018
22335,Kennedy,2024-08-05,,National,2024,IND,5.491,6.5566185,4.4258180000000005
22336,Trump,2024-08-05,,National,2024,REP,43.526700000000005,44.5706325,42.4430975
22337,Harris,2024-08-05,,National,2024,DEM,45.472,46.74256999999999,44.34338
22338,Kennedy,2024-08-04,,National,2024,IND,5.387705,6.454378749999999,4.3034835000000005
22339,Trump,2024-08-04,,National,2024,REP,43.67085,44.76401499999999,42.60581
22340,Harris,2024-08-04,,National,2024,DEM,45.2924,46.52226,44.0946
22341,Kennedy,2024-08-03,,National,2024,IND,5.657365,6.759594749999999,4.48368075
22342,Trump,2024-08-03,,National,2024,REP,43.573800000000006,44.705215,42.38656
22343,Harris,2024-08-03,,National,2024,DEM,45.08025,46.272625000000005,43.7646775
22344,Kennedy,2024-08-02,,National,2024,IND,5.649185,6.692460499999999,4.59172175
22345,Trump,2024-08-02,,National,2024,REP,43.5577,44.6376625,42.47867000000001
22346,Harris,2024-08-02,,National,2024,DEM,45.03665,46.172207500000006,43.9122025
22347,Kennedy,2024-08-01,,National,2024,IND,5.549329999999999,6.618726249999999,4.535564249999999
22348,Trump,2024-08-01,,National,2024,REP,43.65805,44.751015,42.6569125
22349,Harris,2024-08-01,,National,2024,DEM,44.8696,46.0403625,43.7571
22350,Kennedy,2024-07-31,,National,2024,IND,5.6944,6.69725175,4.7103015
22351,Trump,2024-07-31,,National,2024,REP,43.5051,44.6316275,42.41287249999999
22352,Harris,2024-07-31,,National,2024,DEM,44.7176,45.9509375,43.6870925
22353,Kennedy,2024-07-30,,National,2024,IND,5.52643,6.63644475,4.4542455
22354,Trump,2024-07-30,,National,2024,REP,43.6301,44.65675,42.61273250000001
22355,Harris,2024-07-30,,National,2024,DEM,44.54535,45.72343,43.464315
22356,Kennedy,2024-07-29,,National,2024,IND,5.467420000000001,6.59636175,4.32940025
22357,Trump,2024-07-29,,National,2024,REP,43.97495,45.1397225,42.87356
22358,Harris,2024-07-29,,National,2024,DEM,44.4071,45.5602025,43.182365
22359,Kennedy,2024-07-28,,National,2024,IND,5.46396,6.602994749999999,4.38041375
22360,Trump,2024-07-28,,National,2024,REP,44.078050000000005,45.234825,42.926135
22361,Harris,2024-07-28,,National,2024,DEM,44.2969,45.4485,43.1476475
22362,Kennedy,2024-07-27,,National,2024,IND,5.57157,6.7015805,4.37986225
22363,Trump,2024-07-27,,National,2024,REP,43.91775,45.0437025,42.709105
22364,Harris,2024-07-27,,National,2024,DEM,44.216750000000005,45.4354075,43.0498525
22365,Kennedy,2024-07-26,,National,2024,IND,5.6031200000000005,6.63528025,4.5294455
22366,Trump,2024-07-26,,National,2024,REP,43.92505,44.979537500000006,42.84892
22367,Harris,2024-07-26,,National,2024,DEM,44.15055,45.2624075,42.96541499999999
22368,Kennedy,2024-07-25,,National,2024,IND,4.931665000000001,6.15542675,3.753835
22369,Trump,2024-07-25,,National,2024,REP,44.2427,45.41564,43.049062500000005
22370,Harris,2024-07-25,,National,2024,DEM,44.632850000000005,45.8548375,43.497355
22371,Kennedy,2024-07-24,,National,2024,IND,5.171595,6.55484575,3.770983
22372,Trump,2024-07-24,,National,2024,REP,44.0377,45.45046249999999,42.6714275
22373,Harris,2024-07-24,,National,2024,DEM,44.87105,46.14711,43.569825
22374,Trump,2024-10-06,,Nebraska Cd 2,2024,REP,42.89455,45.26801749999999,40.6809125
22375,Harris,2024-10-06,,Nebraska Cd 2,2024,DEM,51.0077,53.328385,48.67768
22376,Trump,2024-10-05,,Nebraska Cd 2,2024,REP,42.98025,45.132355,40.6390425
22377,Harris,2024-10-05,,Nebraska Cd 2,2024,DEM,50.992450000000005,53.32074,48.627880000000005
22378,Trump,2024-10-04,,Nebraska Cd 2,2024,REP,43.00205,45.2821525,40.8528825
22379,Harris,2024-10-04,,Nebraska Cd 2,2024,DEM,51.00285,53.1650575,48.5116175
22380,Trump,2024-10-03,,Nebraska Cd 2,2024,REP,42.9477,44.9643275,40.750215
22381,Harris,2024-10-03,,Nebraska Cd 2,2024,DEM,51.022450000000006,53.3567075,48.7780975
22382,Trump,2024-10-02,,Nebraska Cd 2,2024,REP,42.9082,45.103995000000005,40.85519
22383,Harris,2024-10-02,,Nebraska Cd 2,2024,DEM,51.07215,53.35910500000001,48.85826
22384,Trump,2024-10-01,,Nebraska Cd 2,2024,REP,42.9787,45.1178,40.8512625
22385,Harris,2024-10-01,,Nebraska Cd 2,2024,DEM,51.0544,53.19011,48.793935
22386,Trump,2024-09-30,,Nebraska Cd 2,2024,REP,42.6631,44.751705,40.618860000000005
22387,Harris,2024-09-30,,Nebraska Cd 2,2024,DEM,51.047250000000005,53.24332749999999,48.8741
22388,Trump,2024-09-29,,Nebraska Cd 2,2024,REP,42.665000000000006,44.83067749999999,40.632275
22389,Harris,2024-09-29,,Nebraska Cd 2,2024,DEM,51.02985,53.1914325,48.7281125
22390,Trump,2024-09-28,,Nebraska Cd 2,2024,REP,42.6401,44.79174999999999,40.505775
22391,Harris,2024-09-28,,Nebraska Cd 2,2024,DEM,51.10125,53.247510000000005,48.86871
22392,Trump,2024-10-06,,Nevada,2024,REP,46.8119,48.4213925,45.2179675
22393,Harris,2024-10-06,,Nevada,2024,DEM,47.8002,49.475525,46.138405
22394,Trump,2024-10-05,,Nevada,2024,REP,46.88215,48.5038425,45.28627
22395,Harris,2024-10-05,,Nevada,2024,DEM,47.80075,49.435855,46.050985
22396,Trump,2024-10-04,,Nevada,2024,REP,46.8705,48.46189999999999,45.2703725
22397,Harris,2024-10-04,,Nevada,2024,DEM,47.81335,49.32263,46.1407725
22398,Trump,2024-10-03,,Nevada,2024,REP,46.8761,48.4263675,45.39862
22399,Harris,2024-10-03,,Nevada,2024,DEM,47.8288,49.445695,46.26733
22400,Trump,2024-10-02,,Nevada,2024,REP,46.85415,48.388265,45.36148
22401,Harris,2024-10-02,,Nevada,2024,DEM,47.9045,49.461515,46.3814225
22402,Trump,2024-10-01,,Nevada,2024,REP,46.94015,48.444395,45.4121125
22403,Harris,2024-10-01,,Nevada,2024,DEM,47.9212,49.43741,46.2775925
22404,Trump,2024-09-30,,Nevada,2024,REP,46.56365,48.132365,44.89208000000001
22405,Harris,2024-09-30,,Nevada,2024,DEM,47.93475,49.5944725,46.2246875
22406,Trump,2024-09-29,,Nevada,2024,REP,46.48895,48.029625,44.8638575
22407,Harris,2024-09-29,,Nevada,2024,DEM,48.02425,49.731765,46.3044875
22408,Trump,2024-09-28,,Nevada,2024,REP,46.7723,48.338,45.1197025
22409,Harris,2024-09-28,,Nevada,2024,DEM,47.7323,49.517395,46.0536075
22410,Trump,2024-09-27,,Nevada,2024,REP,46.7907,48.207095,45.22251
22411,Harris,2024-09-27,,Nevada,2024,DEM,47.77045,49.3739475,46.266725
22412,Trump,2024-09-26,,Nevada,2024,REP,46.76165,48.3277575,45.16015
22413,Harris,2024-09-26,,Nevada,2024,DEM,47.83375,49.413925,46.2515
22414,Trump,2024-09-25,,Nevada,2024,REP,46.88735,48.55396499999999,45.20783
22415,Harris,2024-09-25,,Nevada,2024,DEM,47.35705,49.07539,45.6623975
22416,Trump,2024-09-24,,Nevada,2024,REP,46.8616,48.4657325,45.16524
22417,Harris,2024-09-24,,Nevada,2024,DEM,47.22945,48.8870675,45.5003975
22418,Trump,2024-09-23,,Nevada,2024,REP,46.66605,48.3327025,44.8790975
22419,Harris,2024-09-23,,Nevada,2024,DEM,47.232600000000005,48.9651075,45.42972
22420,Trump,2024-09-22,,Nevada,2024,REP,46.6516,48.3805075,44.900222500000005
22421,Harris,2024-09-22,,Nevada,2024,DEM,47.4044,49.234785,45.5762925
22422,Trump,2024-09-21,,Nevada,2024,REP,46.65985,48.293365,44.9244875
22423,Harris,2024-09-21,,Nevada,2024,DEM,47.311800000000005,49.152635,45.52765
22424,Trump,2024-09-20,,Nevada,2024,REP,46.64575,48.28733,44.9448975
22425,Harris,2024-09-20,,Nevada,2024,DEM,47.343900000000005,49.00893,45.647020000000005
22426,Trump,2024-09-19,,Nevada,2024,REP,46.6423,48.216595000000005,44.846195
22427,Harris,2024-09-19,,Nevada,2024,DEM,47.37835,48.9371025,45.63919
22428,Trump,2024-09-18,,Nevada,2024,REP,46.243,48.158575,44.2770525
22429,Harris,2024-09-18,,Nevada,2024,DEM,47.34055,49.141915,45.4321825
22430,Trump,2024-09-17,,Nevada,2024,REP,46.40219999999999,48.285535,44.4835875
22431,Harris,2024-09-17,,Nevada,2024,DEM,47.0295,48.893035,45.238925
22432,Trump,2024-09-16,,Nevada,2024,REP,46.4875,48.30486,44.6555625
22433,Harris,2024-09-16,,Nevada,2024,DEM,46.94295,48.727625,45.131645
22434,Trump,2024-09-15,,Nevada,2024,REP,46.84095,48.7658125,44.93100749999999
22435,Harris,2024-09-15,,Nevada,2024,DEM,46.9171,48.764945,45.010145
22436,Trump,2024-09-14,,Nevada,2024,REP,46.84875,48.6442725,45.05726
22437,Harris,2024-09-14,,Nevada,2024,DEM,46.8478,48.723385,45.0242925
22438,Trump,2024-09-13,,Nevada,2024,REP,46.8206,48.5345275,45.1005575
22439,Harris,2024-09-13,,Nevada,2024,DEM,46.99955,48.824235,45.20258749999999
22440,Trump,2024-09-12,,Nevada,2024,REP,46.990750000000006,48.7099475,45.14424
22441,Harris,2024-09-12,,Nevada,2024,DEM,47.0015,48.780772500000005,45.308645
22442,Trump,2024-09-11,,Nevada,2024,REP,47.10505,48.83829,45.38999
22443,Harris,2024-09-11,,Nevada,2024,DEM,46.91575,48.692535,45.2005675
22444,Trump,2024-09-10,,Nevada,2024,REP,47.1287,48.8968375,45.4014525
22445,Harris,2024-09-10,,Nevada,2024,DEM,46.98015,48.797635,45.2048025
22446,Trump,2024-09-09,,Nevada,2024,REP,47.08875,48.9492475,45.244690000000006
22447,Harris,2024-09-09,,Nevada,2024,DEM,47.1219,48.897545,45.325165
22448,Trump,2024-09-08,,Nevada,2024,REP,46.89885,48.7897375,45.07884249999999
22449,Harris,2024-09-08,,Nevada,2024,DEM,47.1315,48.9761575,45.208945
22450,Trump,2024-09-07,,Nevada,2024,REP,46.63185,48.464215,44.83882
22451,Harris,2024-09-07,,Nevada,2024,DEM,46.96695,48.853945,45.134445
22452,Trump,2024-09-06,,Nevada,2024,REP,46.56375,48.3783375,44.796755
22453,Harris,2024-09-06,,Nevada,2024,DEM,47.04855,48.997625,45.19966
22454,Trump,2024-09-05,,Nevada,2024,REP,46.5085,48.2710725,44.7417575
22455,Harris,2024-09-05,,Nevada,2024,DEM,46.94695,48.58801,45.009825
22456,Trump,2024-09-04,,Nevada,2024,REP,46.3893,48.089685,44.62883
22457,Harris,2024-09-04,,Nevada,2024,DEM,46.71795,48.60474249999999,44.913055
22458,Trump,2024-09-03,,Nevada,2024,REP,46.2045,47.9754025,44.4510625
22459,Harris,2024-09-03,,Nevada,2024,DEM,46.6767,48.504175,44.7729025
22460,Trump,2024-09-02,,Nevada,2024,REP,46.24725,47.9485675,44.512745
22461,Harris,2024-09-02,,Nevada,2024,DEM,46.670100000000005,48.5326325,44.8022125
22462,Trump,2024-09-01,,Nevada,2024,REP,46.2207,47.962625,44.6353675
22463,Harris,2024-09-01,,Nevada,2024,DEM,46.72105,48.5069425,44.881035
22464,Trump,2024-08-31,,Nevada,2024,REP,46.14115,47.7793025,44.5155875
22465,Harris,2024-08-31,,Nevada,2024,DEM,46.7212,48.47373,45.0599475
22466,Trump,2024-08-30,,Nevada,2024,REP,45.94695,47.7195875,44.115305
22467,Harris,2024-08-30,,Nevada,2024,DEM,46.7762,48.71973,44.940615
22468,Trump,2024-08-29,,Nevada,2024,REP,45.592,47.2764575,43.794155
22469,Harris,2024-08-29,,Nevada,2024,DEM,46.7976,48.543655,44.943295000000006
22470,Trump,2024-08-28,,Nevada,2024,REP,44.7184,46.62631499999999,42.586575
22471,Harris,2024-08-28,,Nevada,2024,DEM,45.9145,48.178855,43.6433375
22472,Trump,2024-08-27,,Nevada,2024,REP,44.59805,46.8995425,42.1309925
22473,Harris,2024-08-27,,Nevada,2024,DEM,44.85015,47.54534749999999,42.3234275
22474,Trump,2024-08-26,,Nevada,2024,REP,44.63475,46.975820000000006,42.2576575
22475,Harris,2024-08-26,,Nevada,2024,DEM,44.9362,47.37205999999999,42.5878125
22476,Trump,2024-08-25,,Nevada,2024,REP,44.5098,46.7660125,42.32584
22477,Harris,2024-08-25,,Nevada,2024,DEM,44.83255,47.3619775,42.2021325
22478,Trump,2024-08-24,,Nevada,2024,REP,44.5199,46.79084,42.17365
22479,Harris,2024-08-24,,Nevada,2024,DEM,44.88575,47.134710000000005,42.6256175
22480,Trump,2024-08-23,,Nevada,2024,REP,44.4245,46.497255,42.2763575
22481,Kennedy,2024-08-23,,Nevada,2024,IND,4.87117,6.752329249999999,3.07502975
22482,Harris,2024-08-23,,Nevada,2024,DEM,45.1636,47.54376249999999,42.75708
22483,Trump,2024-08-22,,Nevada,2024,REP,44.3976,46.5187075,42.299585
22484,Kennedy,2024-08-22,,Nevada,2024,IND,5.041605000000001,6.72480775,3.2440765000000003
22485,Harris,2024-08-22,,Nevada,2024,DEM,45.004850000000005,47.34900999999999,42.8620475
22486,Trump,2024-08-21,,Nevada,2024,REP,44.4757,46.4809175,42.505345
22487,Kennedy,2024-08-21,,Nevada,2024,IND,5.069649999999999,6.827798249999999,3.3328655
22488,Harris,2024-08-21,,Nevada,2024,DEM,44.86955,47.19663249999999,42.5434825
22489,Trump,2024-08-20,,Nevada,2024,REP,44.5989,46.6805775,42.3886575
22490,Kennedy,2024-08-20,,Nevada,2024,IND,5.12373,6.822928249999999,3.418702000000001
22491,Harris,2024-08-20,,Nevada,2024,DEM,44.6173,46.760915,42.4983525
22492,Trump,2024-08-19,,Nevada,2024,REP,44.47315,46.61443,42.383575
22493,Kennedy,2024-08-19,,Nevada,2024,IND,5.177555,6.86995875,3.55276075
22494,Harris,2024-08-19,,Nevada,2024,DEM,44.65965,46.9793,42.408695
22495,Trump,2024-08-18,,Nevada,2024,REP,45.2374,47.38028,43.036785
22496,Kennedy,2024-08-18,,Nevada,2024,IND,4.589090000000001,6.399858999999997,2.79196675
22497,Harris,2024-08-18,,Nevada,2024,DEM,44.1962,46.4909675,41.8785125
22498,Trump,2024-08-17,,Nevada,2024,REP,45.19825,47.496275,42.969705
22499,Kennedy,2024-08-17,,Nevada,2024,IND,4.660625,6.367742249999999,2.88515575
